SID,character,dimension,rating
SID000278,JulieTaylor,impulsive,20
SID000278,LandryClarke,impulsive,59
SID000278,LylaGarrity,impulsive,70
SID000278,MattSaracen,impulsive,71
SID000278,SmashWilliams,impulsive,85
SID000278,TamiTaylor,impulsive,28
SID000278,TimRiggins,impulsive,77
SID000278,TyraCollette,impulsive,63
SID000278,BuddyGarrity,independent,74
SID000278,CoachTaylor,independent,84
SID000278,JasonStreet,independent,53
SID000278,JulieTaylor,independent,63
SID000278,LandryClarke,independent,28
SID000278,LylaGarrity,independent,42
SID000278,MattSaracen,independent,19
SID000278,SmashWilliams,independent,91
SID000278,TamiTaylor,independent,94
SID000278,TimRiggins,independent,75
SID000278,TyraCollette,independent,73
SID000278,BuddyGarrity,intelligent,63
SID000278,CoachTaylor,intelligent,69
SID000278,JasonStreet,intelligent,77
SID000278,JulieTaylor,intelligent,91
SID000278,LandryClarke,intelligent,63
SID000278,LylaGarrity,intelligent,43
SID000278,MattSaracen,intelligent,77
SID000278,SmashWilliams,intelligent,45
SID000278,TamiTaylor,intelligent,85
SID000278,TimRiggins,intelligent,54
SID000278,TyraCollette,intelligent,50
SID000278,BuddyGarrity,outgoing,81
SID000278,CoachTaylor,outgoing,77
SID000278,JasonStreet,outgoing,62
SID000278,JulieTaylor,outgoing,61
SID000278,LandryClarke,outgoing,39
SID000278,LylaGarrity,outgoing,70
SID000278,MattSaracen,outgoing,27
SID000278,SmashWilliams,outgoing,100
SID000278,TamiTaylor,outgoing,43
SID000278,TimRiggins,outgoing,36
SID000278,TyraCollette,outgoing,80
SID000278,BuddyGarrity,romantic,50
SID000278,CoachTaylor,romantic,62
SID000278,JasonStreet,romantic,1
SID000278,JulieTaylor,romantic,29
SID000278,LandryClarke,romantic,0
SID000278,LylaGarrity,romantic,77
SID000278,MattSaracen,romantic,34
SID000278,SmashWilliams,romantic,76
SID000278,TamiTaylor,romantic,89
SID000278,TimRiggins,romantic,91
SID000278,TyraCollette,romantic,91
SID000278,BuddyGarrity,stubborn,60
SID000278,CoachTaylor,stubborn,86
SID000278,JasonStreet,stubborn,91
SID000278,JulieTaylor,stubborn,73
SID000278,LandryClarke,stubborn,35
SID000278,LylaGarrity,stubborn,71
SID000278,MattSaracen,stubborn,27
SID000278,SmashWilliams,stubborn,88
SID000278,TamiTaylor,stubborn,64
SID000278,TimRiggins,stubborn,85
SID000278,TyraCollette,stubborn,44
SID000278,BuddyGarrity,trustworthy,37
SID000278,CoachTaylor,trustworthy,54
SID000278,JasonStreet,trustworthy,100
SID000278,JulieTaylor,trustworthy,50
SID000278,LandryClarke,trustworthy,79
SID000278,LylaGarrity,trustworthy,48
SID000278,MattSaracen,trustworthy,96
SID000278,SmashWilliams,trustworthy,30
SID000278,TamiTaylor,trustworthy,86
SID000278,TimRiggins,trustworthy,36
SID000278,TyraCollette,trustworthy,50
SID000894,BuddyGarrity,annoy,100
SID000894,CoachTaylor,annoy,87
SID000894,JasonStreet,annoy,56
SID000894,JulieTaylor,annoy,81
SID000894,LandryClarke,annoy,50
SID000894,LylaGarrity,annoy,50
SID000894,MattSaracen,annoy,63
SID000894,SmashWilliams,annoy,73
SID000894,TamiTaylor,annoy,40
SID000894,TimRiggins,annoy,78
SID000894,TyraCollette,annoy,53
SID000894,BuddyGarrity,appearance,89
SID000894,CoachTaylor,appearance,43
SID000894,JasonStreet,appearance,61
SID000894,JulieTaylor,appearance,86
SID000894,LandryClarke,appearance,50
SID000894,LylaGarrity,appearance,50
SID000894,MattSaracen,appearance,76
SID000894,SmashWilliams,appearance,50
SID000894,TamiTaylor,appearance,75
SID000894,TimRiggins,appearance,13
SID000894,TyraCollette,appearance,62
SID000894,BuddyGarrity,attractive,0
SID000894,CoachTaylor,attractive,26
SID000894,JasonStreet,attractive,23
SID000894,JulieTaylor,attractive,17
SID000894,LandryClarke,attractive,21
SID000894,LylaGarrity,attractive,13
SID000894,MattSaracen,attractive,43
SID000894,SmashWilliams,attractive,41
SID000894,TamiTaylor,attractive,61
SID000894,TimRiggins,attractive,27
SID000894,TyraCollette,attractive,0
SID000894,BuddyGarrity,brag,98
SID000894,CoachTaylor,brag,38
SID000894,JasonStreet,brag,43
SID000894,JulieTaylor,brag,50
SID000894,LandryClarke,brag,50
SID000894,LylaGarrity,brag,50
SID000894,MattSaracen,brag,28
SID000894,SmashWilliams,brag,74
SID000894,TamiTaylor,brag,40
SID000894,TimRiggins,brag,10
SID000894,TyraCollette,brag,42
SID000894,BuddyGarrity,charismatic,56
SID000894,CoachTaylor,charismatic,38
SID000894,JasonStreet,charismatic,50
SID000894,JulieTaylor,charismatic,30
SID000894,LandryClarke,charismatic,52
SID000894,LylaGarrity,charismatic,50
SID000894,MattSaracen,charismatic,39
SID000894,SmashWilliams,charismatic,64
SID000894,TamiTaylor,charismatic,74
SID000894,TimRiggins,charismatic,34
SID000894,TyraCollette,charismatic,61
SID000894,BuddyGarrity,empathy,0
SID000894,CoachTaylor,empathy,60
SID000894,JasonStreet,empathy,50
SID000894,JulieTaylor,empathy,37
SID000894,LandryClarke,empathy,61
SID000894,LylaGarrity,empathy,50
SID000894,MattSaracen,empathy,50
SID000894,SmashWilliams,empathy,42
SID000894,TamiTaylor,empathy,81
SID000894,TimRiggins,empathy,52
SID000894,TyraCollette,empathy,67
SID000894,BuddyGarrity,funny,0
SID000894,CoachTaylor,funny,38
SID000894,JasonStreet,funny,50
SID000894,JulieTaylor,funny,34
SID000894,LandryClarke,funny,50
SID000894,LylaGarrity,funny,7
SID000894,MattSaracen,funny,39
SID000894,SmashWilliams,funny,48
SID000894,TamiTaylor,funny,58
SID000894,TimRiggins,funny,50
SID000894,TyraCollette,funny,39
SID000894,BuddyGarrity,hardworking,63
SID000894,CoachTaylor,hardworking,59
SID000894,JasonStreet,hardworking,58
SID000894,JulieTaylor,hardworking,50
SID000894,LandryClarke,hardworking,50
SID000894,LylaGarrity,hardworking,50
SID000894,MattSaracen,hardworking,74
SID000894,SmashWilliams,hardworking,61
SID000894,TamiTaylor,hardworking,69
SID000894,TimRiggins,hardworking,56
SID000894,TyraCollette,hardworking,47
SID000894,BuddyGarrity,impulsive,40
SID000894,CoachTaylor,impulsive,57
SID000894,JasonStreet,impulsive,46
SID000894,JulieTaylor,impulsive,50
SID000894,LandryClarke,impulsive,50
SID000894,LylaGarrity,impulsive,50
SID000894,MattSaracen,impulsive,60
SID000894,SmashWilliams,impulsive,50
SID000894,TamiTaylor,impulsive,46
SID000894,TimRiggins,impulsive,96
SID000894,TyraCollette,impulsive,56
SID000894,BuddyGarrity,independent,100
SID000894,CoachTaylor,independent,7
SID000894,JasonStreet,independent,50
SID000894,JulieTaylor,independent,65
SID000894,LandryClarke,independent,50
SID000894,LylaGarrity,independent,30
SID000894,MattSaracen,independent,78
SID000894,SmashWilliams,independent,35
SID000894,TamiTaylor,independent,90
SID000894,TimRiggins,independent,35
SID000894,TyraCollette,independent,100
SID000894,BuddyGarrity,intelligent,57
SID000894,CoachTaylor,intelligent,50
SID000894,JasonStreet,intelligent,53
SID000894,JulieTaylor,intelligent,50
SID000894,LandryClarke,intelligent,50
SID000894,LylaGarrity,intelligent,50
SID000894,MattSaracen,intelligent,50
SID000894,SmashWilliams,intelligent,56
SID000894,TamiTaylor,intelligent,74
SID000894,TimRiggins,intelligent,50
SID000894,TyraCollette,intelligent,47
SID000894,BuddyGarrity,outgoing,65
SID000894,CoachTaylor,outgoing,48
SID000894,JasonStreet,outgoing,50
SID000894,JulieTaylor,outgoing,32
SID000894,LandryClarke,outgoing,56
SID000894,LylaGarrity,outgoing,50
SID000894,MattSaracen,outgoing,50
SID000894,SmashWilliams,outgoing,48
SID000894,TamiTaylor,outgoing,56
SID000894,TimRiggins,outgoing,10
SID000894,TyraCollette,outgoing,45
SID000894,BuddyGarrity,romantic,68
SID000894,CoachTaylor,romantic,46
SID000894,JasonStreet,romantic,58
SID000894,JulieTaylor,romantic,50
SID000894,LandryClarke,romantic,61
SID000894,LylaGarrity,romantic,50
SID000894,MattSaracen,romantic,60
SID000894,SmashWilliams,romantic,63
SID000894,TamiTaylor,romantic,29
SID000894,TimRiggins,romantic,44
SID000894,TyraCollette,romantic,79
SID000894,BuddyGarrity,stubborn,98
SID000894,CoachTaylor,stubborn,71
SID000894,JasonStreet,stubborn,75
SID000894,JulieTaylor,stubborn,71
SID000894,LandryClarke,stubborn,50
SID000894,LylaGarrity,stubborn,50
SID000894,MattSaracen,stubborn,50
SID000894,SmashWilliams,stubborn,66
SID000894,TamiTaylor,stubborn,82
SID000894,TimRiggins,stubborn,98
SID000894,TyraCollette,stubborn,75
SID000894,BuddyGarrity,trustworthy,0
SID000894,CoachTaylor,trustworthy,42
SID000894,JasonStreet,trustworthy,50
SID000894,JulieTaylor,trustworthy,50
SID000894,LandryClarke,trustworthy,52
SID000894,LylaGarrity,trustworthy,50
SID000894,MattSaracen,trustworthy,50
SID000894,SmashWilliams,trustworthy,48
SID000894,TamiTaylor,trustworthy,55
SID000894,TimRiggins,trustworthy,38
SID000894,TyraCollette,trustworthy,45
SID001018,BuddyGarrity,annoy,67
SID001018,CoachTaylor,annoy,2
SID001018,JasonStreet,annoy,43
SID001018,JulieTaylor,annoy,25
SID001018,LandryClarke,annoy,56
SID001018,LylaGarrity,annoy,95
SID001018,MattSaracen,annoy,3
SID001018,SmashWilliams,annoy,40
SID001018,TamiTaylor,annoy,13
SID001018,TimRiggins,annoy,14
SID001018,TyraCollette,annoy,74
SID001018,BuddyGarrity,appearance,17
SID001018,CoachTaylor,appearance,13
SID001018,JasonStreet,appearance,37
SID001018,JulieTaylor,appearance,56
SID001018,LandryClarke,appearance,0
SID001018,LylaGarrity,appearance,91
SID001018,MattSaracen,appearance,21
SID001018,SmashWilliams,appearance,77
SID001018,TamiTaylor,appearance,83
SID001018,TimRiggins,appearance,24
SID001018,TyraCollette,appearance,77
SID001018,BuddyGarrity,attractive,0
SID001018,CoachTaylor,attractive,71
SID001018,JasonStreet,attractive,52
SID001018,JulieTaylor,attractive,57
SID001018,LandryClarke,attractive,2
SID001018,LylaGarrity,attractive,56
SID001018,MattSaracen,attractive,86
SID001018,SmashWilliams,attractive,58
SID001018,TamiTaylor,attractive,59
SID001018,TimRiggins,attractive,100
SID001018,TyraCollette,attractive,24
SID001018,BuddyGarrity,brag,98
SID001018,CoachTaylor,brag,18
SID001018,JasonStreet,brag,44
SID001018,JulieTaylor,brag,62
SID001018,LandryClarke,brag,58
SID001018,LylaGarrity,brag,31
SID001018,MattSaracen,brag,4
SID001018,SmashWilliams,brag,100
SID001018,TamiTaylor,brag,17
SID001018,TimRiggins,brag,25
SID001018,TyraCollette,brag,73
SID001018,BuddyGarrity,charismatic,50
SID001018,CoachTaylor,charismatic,88
SID001018,JasonStreet,charismatic,65
SID001018,JulieTaylor,charismatic,92
SID001018,LandryClarke,charismatic,0
SID001018,LylaGarrity,charismatic,29
SID001018,MattSaracen,charismatic,53
SID001018,SmashWilliams,charismatic,80
SID001018,TamiTaylor,charismatic,83
SID001018,TimRiggins,charismatic,73
SID001018,TyraCollette,charismatic,58
SID001018,BuddyGarrity,empathy,0
SID001018,CoachTaylor,empathy,44
SID001018,JasonStreet,empathy,65
SID001018,JulieTaylor,empathy,68
SID001018,LandryClarke,empathy,20
SID001018,LylaGarrity,empathy,63
SID001018,MattSaracen,empathy,100
SID001018,SmashWilliams,empathy,23
SID001018,TamiTaylor,empathy,100
SID001018,TimRiggins,empathy,25
SID001018,TyraCollette,empathy,19
SID001018,BuddyGarrity,funny,7
SID001018,CoachTaylor,funny,60
SID001018,JasonStreet,funny,42
SID001018,JulieTaylor,funny,74
SID001018,LandryClarke,funny,30
SID001018,LylaGarrity,funny,12
SID001018,MattSaracen,funny,56
SID001018,SmashWilliams,funny,42
SID001018,TamiTaylor,funny,52
SID001018,TimRiggins,funny,36
SID001018,TyraCollette,funny,31
SID001018,BuddyGarrity,hardworking,22
SID001018,CoachTaylor,hardworking,94
SID001018,JasonStreet,hardworking,82
SID001018,JulieTaylor,hardworking,98
SID001018,LandryClarke,hardworking,0
SID001018,LylaGarrity,hardworking,55
SID001018,MattSaracen,hardworking,86
SID001018,SmashWilliams,hardworking,55
SID001018,TamiTaylor,hardworking,58
SID001018,TimRiggins,hardworking,27
SID001018,TyraCollette,hardworking,0
SID001018,BuddyGarrity,impulsive,81
SID001018,CoachTaylor,impulsive,78
SID001018,JasonStreet,impulsive,57
SID001018,JulieTaylor,impulsive,16
SID001018,LandryClarke,impulsive,31
SID001018,LylaGarrity,impulsive,69
SID001018,MattSaracen,impulsive,46
SID001018,SmashWilliams,impulsive,100
SID001018,TamiTaylor,impulsive,15
SID001018,TimRiggins,impulsive,100
SID001018,TyraCollette,impulsive,100
SID001018,BuddyGarrity,independent,98
SID001018,CoachTaylor,independent,100
SID001018,JasonStreet,independent,100
SID001018,JulieTaylor,independent,100
SID001018,LandryClarke,independent,20
SID001018,LylaGarrity,independent,69
SID001018,MattSaracen,independent,79
SID001018,SmashWilliams,independent,100
SID001018,TamiTaylor,independent,78
SID001018,TimRiggins,independent,100
SID001018,TyraCollette,independent,96
SID001018,BuddyGarrity,intelligent,20
SID001018,CoachTaylor,intelligent,70
SID001018,JasonStreet,intelligent,38
SID001018,JulieTaylor,intelligent,98
SID001018,LandryClarke,intelligent,0
SID001018,LylaGarrity,intelligent,20
SID001018,MattSaracen,intelligent,19
SID001018,SmashWilliams,intelligent,26
SID001018,TamiTaylor,intelligent,57
SID001018,TimRiggins,intelligent,24
SID001018,TyraCollette,intelligent,33
SID001018,BuddyGarrity,outgoing,86
SID001018,CoachTaylor,outgoing,100
SID001018,JasonStreet,outgoing,81
SID001018,JulieTaylor,outgoing,90
SID001018,LandryClarke,outgoing,30
SID001018,LylaGarrity,outgoing,84
SID001018,MattSaracen,outgoing,30
SID001018,SmashWilliams,outgoing,100
SID001018,TamiTaylor,outgoing,100
SID001018,TimRiggins,outgoing,50
SID001018,TyraCollette,outgoing,85
SID001018,BuddyGarrity,romantic,62
SID001018,CoachTaylor,romantic,69
SID001018,JasonStreet,romantic,79
SID001018,JulieTaylor,romantic,62
SID001018,LandryClarke,romantic,0
SID001018,LylaGarrity,romantic,100
SID001018,MattSaracen,romantic,84
SID001018,SmashWilliams,romantic,100
SID001018,TamiTaylor,romantic,56
SID001018,TimRiggins,romantic,100
SID001018,TyraCollette,romantic,100
SID001018,BuddyGarrity,stubborn,99
SID001018,CoachTaylor,stubborn,83
SID001018,JasonStreet,stubborn,69
SID001018,JulieTaylor,stubborn,100
SID001018,LandryClarke,stubborn,17
SID001018,LylaGarrity,stubborn,93
SID001018,MattSaracen,stubborn,7
SID001018,SmashWilliams,stubborn,78
SID001018,TamiTaylor,stubborn,77
SID001018,TimRiggins,stubborn,100
SID001018,TyraCollette,stubborn,79
SID001018,BuddyGarrity,trustworthy,0
SID001018,CoachTaylor,trustworthy,100
SID001018,JasonStreet,trustworthy,83
SID001018,JulieTaylor,trustworthy,94
SID001018,LandryClarke,trustworthy,14
SID001018,LylaGarrity,trustworthy,75
SID001018,MattSaracen,trustworthy,84
SID001018,SmashWilliams,trustworthy,25
SID001018,TamiTaylor,trustworthy,99
SID001018,TimRiggins,trustworthy,41
SID001018,TyraCollette,trustworthy,0
SID001141,BuddyGarrity,annoy,86
SID001141,CoachTaylor,annoy,60
SID001141,JasonStreet,annoy,21
SID001141,JulieTaylor,annoy,100
SID001141,LandryClarke,annoy,45
SID001141,LylaGarrity,annoy,79
SID001141,MattSaracen,annoy,40
SID001141,SmashWilliams,annoy,83
SID001141,TamiTaylor,annoy,78
SID001141,TimRiggins,annoy,33
SID001141,TyraCollette,annoy,88
SID001141,BuddyGarrity,appearance,25
SID001141,CoachTaylor,appearance,45
SID001141,JasonStreet,appearance,62
SID001141,JulieTaylor,appearance,87
SID001141,LandryClarke,appearance,60
SID001141,LylaGarrity,appearance,81
SID001141,MattSaracen,appearance,30
SID001141,SmashWilliams,appearance,31
SID001141,TamiTaylor,appearance,77
SID001141,TimRiggins,appearance,11
SID001141,TyraCollette,appearance,87
SID001141,BuddyGarrity,attractive,0
SID001141,CoachTaylor,attractive,62
SID001141,JasonStreet,attractive,70
SID001141,JulieTaylor,attractive,23
SID001141,LandryClarke,attractive,30
SID001141,LylaGarrity,attractive,97
SID001141,MattSaracen,attractive,29
SID001141,SmashWilliams,attractive,27
SID001141,TamiTaylor,attractive,26
SID001141,TimRiggins,attractive,92
SID001141,TyraCollette,attractive,26
SID001141,BuddyGarrity,brag,94
SID001141,CoachTaylor,brag,56
SID001141,JasonStreet,brag,80
SID001141,JulieTaylor,brag,75
SID001141,LandryClarke,brag,55
SID001141,LylaGarrity,brag,69
SID001141,MattSaracen,brag,15
SID001141,SmashWilliams,brag,87
SID001141,TamiTaylor,brag,78
SID001141,TimRiggins,brag,74
SID001141,TyraCollette,brag,63
SID001141,BuddyGarrity,charismatic,29
SID001141,CoachTaylor,charismatic,61
SID001141,JasonStreet,charismatic,100
SID001141,JulieTaylor,charismatic,35
SID001141,LandryClarke,charismatic,68
SID001141,LylaGarrity,charismatic,72
SID001141,MattSaracen,charismatic,35
SID001141,SmashWilliams,charismatic,32
SID001141,TamiTaylor,charismatic,79
SID001141,TimRiggins,charismatic,65
SID001141,TyraCollette,charismatic,40
SID001141,BuddyGarrity,empathy,23
SID001141,CoachTaylor,empathy,28
SID001141,JasonStreet,empathy,69
SID001141,JulieTaylor,empathy,16
SID001141,LandryClarke,empathy,42
SID001141,LylaGarrity,empathy,88
SID001141,MattSaracen,empathy,55
SID001141,SmashWilliams,empathy,28
SID001141,TamiTaylor,empathy,17
SID001141,TimRiggins,empathy,69
SID001141,TyraCollette,empathy,28
SID001141,BuddyGarrity,funny,23
SID001141,CoachTaylor,funny,40
SID001141,JasonStreet,funny,72
SID001141,JulieTaylor,funny,10
SID001141,LandryClarke,funny,58
SID001141,LylaGarrity,funny,23
SID001141,MattSaracen,funny,53
SID001141,SmashWilliams,funny,33
SID001141,TamiTaylor,funny,0
SID001141,TimRiggins,funny,32
SID001141,TyraCollette,funny,33
SID001141,BuddyGarrity,hardworking,72
SID001141,CoachTaylor,hardworking,64
SID001141,JasonStreet,hardworking,60
SID001141,JulieTaylor,hardworking,20
SID001141,LandryClarke,hardworking,73
SID001141,LylaGarrity,hardworking,35
SID001141,MattSaracen,hardworking,83
SID001141,SmashWilliams,hardworking,33
SID001141,TamiTaylor,hardworking,67
SID001141,TimRiggins,hardworking,64
SID001141,TyraCollette,hardworking,29
SID001141,BuddyGarrity,impulsive,82
SID001141,CoachTaylor,impulsive,62
SID001141,JasonStreet,impulsive,38
SID001141,JulieTaylor,impulsive,63
SID001141,LandryClarke,impulsive,42
SID001141,LylaGarrity,impulsive,83
SID001141,MattSaracen,impulsive,63
SID001141,SmashWilliams,impulsive,69
SID001141,TamiTaylor,impulsive,14
SID001141,TimRiggins,impulsive,65
SID001141,TyraCollette,impulsive,64
SID001141,BuddyGarrity,independent,87
SID001141,CoachTaylor,independent,73
SID001141,JasonStreet,independent,83
SID001141,JulieTaylor,independent,0
SID001141,LandryClarke,independent,39
SID001141,LylaGarrity,independent,66
SID001141,MattSaracen,independent,21
SID001141,SmashWilliams,independent,53
SID001141,TamiTaylor,independent,72
SID001141,TimRiggins,independent,64
SID001141,TyraCollette,independent,40
SID001141,BuddyGarrity,intelligent,22
SID001141,CoachTaylor,intelligent,72
SID001141,JasonStreet,intelligent,57
SID001141,JulieTaylor,intelligent,20
SID001141,LandryClarke,intelligent,65
SID001141,LylaGarrity,intelligent,20
SID001141,MattSaracen,intelligent,69
SID001141,SmashWilliams,intelligent,38
SID001141,TamiTaylor,intelligent,69
SID001141,TimRiggins,intelligent,20
SID001141,TyraCollette,intelligent,14
SID001141,BuddyGarrity,outgoing,37
SID001141,CoachTaylor,outgoing,58
SID001141,JasonStreet,outgoing,86
SID001141,JulieTaylor,outgoing,73
SID001141,LandryClarke,outgoing,39
SID001141,LylaGarrity,outgoing,86
SID001141,MattSaracen,outgoing,30
SID001141,SmashWilliams,outgoing,66
SID001141,TamiTaylor,outgoing,64
SID001141,TimRiggins,outgoing,71
SID001141,TyraCollette,outgoing,76
SID001141,BuddyGarrity,romantic,8
SID001141,CoachTaylor,romantic,57
SID001141,JasonStreet,romantic,69
SID001141,JulieTaylor,romantic,75
SID001141,LandryClarke,romantic,61
SID001141,LylaGarrity,romantic,74
SID001141,MattSaracen,romantic,50
SID001141,SmashWilliams,romantic,32
SID001141,TamiTaylor,romantic,67
SID001141,TimRiggins,romantic,21
SID001141,TyraCollette,romantic,78
SID001141,BuddyGarrity,stubborn,97
SID001141,CoachTaylor,stubborn,67
SID001141,JasonStreet,stubborn,100
SID001141,JulieTaylor,stubborn,92
SID001141,LandryClarke,stubborn,61
SID001141,LylaGarrity,stubborn,71
